COD_ACCIDE;FechaDelAccidente;HoraDelAccidente;ClaseDelAccidente;SecuenciaAccidente;CantidadDeFallecidos;CantidadDeLesionados;Direccion;LugarReferencia;y;x;CondClimatica;CausaFactorPrincipal;CausaEspecifica;OtraCausa;Observaciones
A-2023-05-169;19/05/2023;10:30;ATROPELLO;ATROPELLO;1;0;AV. JORGE BASADRE GROHMANN NRO. 450;INMEDIACIONES DEL TERMINAL FRANCISCO BOLOGNESI;-17.999789;-70.259936;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;NO DAR PASO PREFERENTE AL PEATÓN;;SIN OBSERVACIONES
A-2023-05-17;14/05/2023;16:30;CHOQUE;-;1;2;CARRETERA  FERNANDO BELAUNDE TERRY KM 471 958;-;-6.044833;-77.144262;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;SE INVESTIGA
A-2023-05-172;07/05/2023;14:00;DESPISTE;DESPISTE VOLCADURA;1;2;CARRETERA MARGINAL. ALTURA DEL KM 29 300;CARRETERA MARGINAL, ALTURA DEL KM 29 300;-10.64076315;-75.38786621522597;;;;;
A-2023-05-173;24/05/2023;17:00;ATROPELLO;;1;0;AV. DEFENSORES DEL MORRO CON AV. ALAMEDA SUR;;-12.19024013;-77.00637930966165;DESPEJADO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA;;NINGUNA
A-2023-05-174;06/05/2023;15:40;CHOQUE;VOLCADURA;1;0;CARRETERA PANAMERICANA SUR KM. 9.900;;-12.14375031;-76.98170268928794;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE;;IMPRUDENCIA DEL CONDUCTOR DE MOTOCICLETA
A-2023-05-18;06/05/2023;22:50;ATROPELLO;POR PROYECCIÓN;1;0;CARETERA PANAMERICANA NORTE KM420 950;FRENTE AL PREDIO PANCHITO;-9.161346;-78.495372;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-05-19;19/05/2023;08:05;CHOQUE;SEGUIDO DE VOLCADURA;1;1;AV. JERONIMO DE CABRERA CON AV. TUPAC AMARU;ICATOM;-14.0855057;-75.7229572;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE;;
A-2023-05-2;01/05/2023;10:30;ATROPELLO;-;1;0;CARRETERA INTEROCEANICA SECTOR DE CAJUCA I. NASCA ;-;-14.8354178;-74.9246159;SOLEADO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA;;
A-2023-05-20;22/05/2023;06:40;CHOQUE;-;1;0;CARRETERA PANAMERICA SUR KM 446;FRONTIS DEL GRIFO PRIMAX;-14.8216762;-74.9659506;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SE ENCUENTRA EN INVESTIGACION 
A-2023-05-21;14/05/2023;01:15;ATROPELLO FUGA;ATROPELLO Y FUGA FATAL;1;0;VIA AREQUIPA YURA KM.9.800;ALTURA DE LA PLANTA DE REVISIONES TECNICAS KM.9.800;-16.338207;-71.590511;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES 
A-2023-05-22;15/05/2023;14:35;CHOQUE;CHOQUE CON SUB SECUENTE MUERTE;1;0;VIA PRINCIPAL DEL ASENTAMIENTO E8. III RAMAL;FRENTE A LA PARCELA 43 EL PEDREGAL;-16.320432;-72.214965;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES 
A-2023-05-23;21/05/2023;16:00;CHOQUE;CONSECUENCIA FATAL;1;0;CARRETERA PUNO-DESAGUADERO;1451 450;-16.23284048;-69.37964395665307;DESPEJADO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR);CONDUCIR EN UNA VIA DETERMINADA PARA LA CIRCULACION DE VEHICULOS;
A-2023-05-24;18/05/2023;07:54;ATROPELLO;CAÍDA DEL TRABAJADOR ;1;0;AV. EL MOLINO CUADRA 07;EL MOLINO;-6.24623;-77.891027;;;;;
A-2023-05-25;21/05/2023;20:30;ATROPELLO;VOLCADURA. ;1;0;CARRETERA DE PENETRACION CORRALES - RICA PLAYA. KM 8.2;ALTURA DEL CEMENTERIO SAN JACINTO. ;-3.64483819;-80.4497862623779;SOLEADO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;
A-2023-05-26;28/05/2023;21:00;ATROPELLO;;1;0;CARRETERA PANAMERICANA SUR KM. 280;REF. FRENTE DE LA FABRICA TENGDA CERAMICA);-13.9432475;-75.8094135;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-27;25/05/2023;08:10;ATROPELLO FUGA;ATROPELLO POR APALASTAMIENTO Y FUGA FATAL;1;1;AV. JESUS;EL BADEN ALTURA DE LA CAJA AREQUIPA;-16.4215013;-71.4988686;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES 
A-2023-05-28;14/05/2023;13:30;DESPISTE;SEGUIDO DE VOLCADURA ;1;0;VÍA HUACARPAY -  QUILLABAMBA. TRAMO OLLANTAYTAMBO- ECHARATE. SECTOR PACHAQ CHICO;SECTOR PACHAQ CHICO;-12.816532;-72.691208;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;NINGUNO
A-2023-05-29;26/05/2023;18:40;CHOQUE;CONSECUENCIA FATAL;1;0;CARRETERA INTEROCEANICA PUNO - MOQUEGUA KM. 18 300;SECTOR MALCOHAMAYO;-15.994118;-70.018;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);REALIZAR MANIOBRAS TEMERARIAS E INTERPONERSE EN EL EJE DE MARCHA DE LA UT-1;
A-2023-05-3;04/05/2023;05:30;CHOQUE;-;1;2;KM 483.00 DE LA CARRETERA PANAMERICA SUR - VISTA ALEGRE ;-;-15.100606;-75.0012526;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-30;08/05/2023;16:30;CHOQUE;CHOQUE SEGUIDO VOLCADURA, CHOQUE, CAIDA DE OCUPANTE Y ATROPELLO DE OCUPANTE;3;0;RED VIAL NACIONAL LONGITUDINAL LA OROYA - PUENTE DESAGUADERO. TRAMO COMPRENDIDO ENTRE URCOS - MOLLEBAMBA.  DEL SECTOR PAMPACHULLA.;ALTURA DEL KM.1032 200;-13.710043;-71.597223;LLUVIOSO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-31;25/05/2023;07:00;CHOQUE;CHOQUE , VOLCADURA CON SUB SECUENTE MUERTE;1;0;AV. LARI LARI S/N; ALTURA DE INGRESO A LA URB. BELLO AMANECER;-16.373261;-71.548254;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES 
A-2023-05-32;27/05/2023;18:10;ATROPELLO FUGA;ATROPELLO Y FUGA DE CONDUCTOR Y VEHICULO;1;0;RED VIAL NACIONAL LONGITUDINAL LA OROYA- PUENTE DESAGUADERO. TRAMO COMPRENDIDO ENTRE ANCAHUASI - IZCUCHACA. COMUNIDAD CAMPESINA DE YUNGAQUI.;ALTURA DEL KM.940 500, CLINICA HORIZONTE.;-13.479735;-72.161786;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNO
A-2023-05-33;18/05/2023;00:18;DESPISTE;DESPISTE SEGUIDO DE VOLCADURA ;1;0;TROCHA CARROZABLE LLUSCO - ANTUYO SECTOR HACHAQUE;COMUNIDAD CAMPESINA   SAN SEBASTIAN;-14.344158;-72.135893;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-34;01/05/2023;17:40;CHOQUE;CHOQUE EN SU MODALIDAD EMBISTE;1;0;LONGITUDINAL DE LA SIERRA SUR. TRAMO SAN PABLOR - SICUANI. COMUNIDAD LARIPAMPA. PARADERO CRUCE;PARADERO CRUCE, COMUNIDAD LARIPAMPA;-14.221547;-71.28787;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);INTERPOSICION EN EL EJE DE MARCHA ;NINGUNO
A-2023-05-35;19/05/2023;18:30;DESPISTE;DESPISTE SEGUDO A CHOQUE ;1;0;INTERSECCIONJR. LOS NOGALES / JR. MATEO PUMACAHUA;INTERSECCION DE LOS JIRONES;-12.7671;-72.581766;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);PERDIDA DE CONTROL DE VEHICULO POR MALA MANIOBRA ;NINGUNO
A-2023-05-36;10/05/2023;14:30;DESPISTE;VOLCADURA;2;4;AV. PERÚ S/N - POSOCCOY;RAMAL SACHUPUNA ;-13.589089;-73.46085;SOLEADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-05-37;14/05/2023;03:00;DESPISTE;DESPISTE SEGUIDO DE CHOQUE Y FINALMENTE VOLCADURA ;1;3;LONGITUDINAL DE LA SIERRA SUR. TRAMO COMBAPATA - SICUANI. ALTURA DE LA COMUNIDAD PAMPA ANSA. BARRIO CRUZ CUNCA;SECTOR CHORRILLOS KM. 103 900 ;-14.967764;-71.177229;NIEBLA;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-38;19/05/2023;18:20;DESPISTE;DESPISTE SEGUIDO DE VOLCADURA Y SUMERSION;2;1;RED VIAL VECINAL. KITENI - CHONTABAMBA. ALTURA DEL PUENTE PAQUISHARI. SECTOR CHONTABAMBA. DISTRITO DE VILCABAMBA;PUENTE PAQUISHARI;-12.857471;-73.186868;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-39;04/05/2023;12:40;CHOQUE;CHOQUE SEGUIDO DE VOLCADURA Y DESPISTE ;1;1;RED VIAL VECINAL. TROCHA CARROZABLE MARANGANI - QQUECHAPAMPA. C.C. DE CHECTUYOC. SECTOR DE QQUECHAPAMPA. DISTRITO DE MARANGANI. PROVINCIA DE MARANGANI;SECTOR DE QQUECHAPAMPA;-14.351086;-71.184349;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-4;04/05/2023;17:30;CHOQUE;-;1;0;CARRETERA PANAMERICANA SUR KM. 328;GRIFO ;-14.28342;-75.68165;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL;;
A-2023-05-40;06/05/2023;08:00;CHOQUE;CHOQUE SEGUIDO DE VOLCADURA;1;3;TROCHA CARROZABLE PAUCARTAMBO – KCALLACANCHA. ALTURA DEL SECTOR DENOMINADO ALFA;KM 02;-13.326244;-71.584321;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-41;30/05/2023;07:40;ATROPELLO;ATROPELLO CON SUB SECUENTE Y DAÑOS MATERIALES ;1;0;AV. CARACAS/CALLE CESAR VALLEJO;3 DE OCTUBRE;-16.442806;-71.520833;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES 
A-2023-05-42;23/05/2023;15:45;DESPISTE;DESPISTE SEGUIDO DE VOLCADURA ;1;0;TRAMO PILLCOPATA -COMUNIDAD  QUERROS;BAJO QUERROS;-12.91651;-71.39262;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNO
A-2023-05-43;05/05/2023;07:24;ATROPELLO;ATROPELLO SEGUIDO DE PROYECCION;1;0;ROLONGACION AV. DE LA CULTURA. ALTURA DEL CENTRO PENIINTECIARIO QQUENCCORO;;-13.545461;-71.892738;DESPEJADO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;NINGUNO
A-2023-05-44;17/05/2023;06:00;DESPISTE;DESPISTE, SEGUIDO DE CHOQUE Y VOLCADURA ;2;7;LONGITUDINAL SIERRA. TRAMO SICUANI-TINTA KM. 1084 500. ALTURA DE LA COMUNIDAD MACHACMARCA. DISTRITO DE TINTA. PROVINCIA DE CANCHIS-CUSCO;COMUNIDAD MACHACMARCA;-14.152876;-71.391394;NUBLADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;NINGUNO
A-2023-05-45;10/05/2023;11:15;ESPECIAL;CONDUCTOR PIERDE CONTRO, DEL VEHICULO POR SER IMPACTADO POR UNA PIEDRA;1;2;CARRETERA HUAROCONDO PACHAR. ALTURA KM 06 750;SECTOR SACHAPUGIO;-13.3700266;-72.2351484;DESPEJADO;INFRAESTRUCTURA Y ENTORNO VIAL;OTRO (INFRAESTRUCTURA Y ENTORNO VIAL);CAIDA DE ROCAS A LA CALZADA;NINGUNO
A-2023-05-46;05/05/2023;10:00;DESPISTE;DESPISTE SEGUIDO DE VOLCADURA ;1;0;RED VIAL NACIONAL LONGITUDINAL LA OROYA - PUENTE DESAGUADERO. TRAMO COMPRENDIDO PUENTE COMBAPATA - LA RAYA. AGUAS TERMANALES.;AGUAS TERMALES;-14.460058;-71.066607;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;FATIGA Y/O CANSANCIO;;NINGUNO
A-2023-05-47;24/05/2023;23:30;DESPISTE;VOLCADURA;1;0;SECTOR ANCCOCCASA - CP. ANCATIRA ;I.E. 54164 - ANCATIRA;-13.670543;-73.28751;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;
A-2023-05-48;29/05/2023;10:25;ATROPELLO;-;1;0;AV. SAMARIA CDRA N° 03;PLAZA DE ARMAS ;-5.988301;-77.278982;SOLEADO;IMPERICIA DEL CONDUCTOR;;;INVESTIGACION
A-2023-05-49;28/05/2023;11:30;CHOQUE;CHOQUE SEGUIDO DE DESPISTE;1;18;CARRETERA LONGITUDINAL DE LA SIERRA SUR- ALTURA DEL KM 987 500. SECTOR NUEVO HUASAO;SECTOR NUEVO HUASAO;-13.583174;-71.809139;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL;;NINGUNO
A-2023-05-5;05/05/2023;16:08;DESPISTE;Y VOLCADURA;1;1;CARRETERA INTEROCEANICA PUNO-MOQUEGUA;62 250;-16.276122;-70.194402;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;
A-2023-05-50;29/05/2023;06:30;ATROPELLO FUGA;CONSECUENCIA FATAL;1;0;CARRETERA AL CENTRO POBLADO SULCACATURA II;DESVIO A LA COMUNIDAD LAQUI;-16.01863123;-69.57866910022311;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;FALTA DE UN ELEMENTO ( VEHICULO)
A-2023-05-51;28/05/2023;19:30;DESPISTE;SEGUIDO DE CHOQUE;1;1;CARRETERA PANAMERICANA SUR KM. 270 800;FUNDO YAURILLA;-13.93594441;-75.8491343109834;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-05-52;01/05/2023;19:30;ATROPELLO;-;1;0;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 593;-;-7.948986;-79.09301;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-53;01/05/2023;22:00;CHOQUE;-;1;0;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 455.9;-;-8.9103176;-78.639243;DESPEJADO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA;;
A-2023-05-54;02/05/2023;04:30;DESPISTE;-;1;0;CARRETERA DE ACCESO AL SECTOR BUENA VISTA;-;-8.491730815;-78.61675642497075;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-55;01/05/2023;02:00;DESPISTE;-;1;0;CARRETERA DE PENETRACION A LA SIERRA LIBERTEÑA ALTURA DEL KM. 60.7;-;-7.979006;-78.648122;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE;;
A-2023-05-56;02/05/2023;12:00;CHOQUE;-;1;0;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 495;-;-8.588582;-78.668333;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;FATIGA Y/O CANSANCIO;;
A-2023-05-57;02/05/2023;13:50;DESPISTE;-;2;0;CARRETERA DE PENETRACION AL DISTRITO TALAMBO ALTURA DEL KM. 21;-;-7.279487574;-79.30900776967442;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);AL DESPLAZAR EL VEHICULO A UNA VELOCIDAD QUE RESULTO SER MAYOR A LA RAZONABLE Y PRUDENTE.;
A-2023-05-58;02/05/2023;18:30;ATROPELLO;-;1;0;CARRETERA DE ANEXO A ZARUMILLA;-;-7.761406;-77.603918;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-6;12/05/2023;01:00;CHOQUE;-;1;0;CARRETERA PANAMERICANA SUR KM. 306;-;-14.093277;-75.7173961;DESPEJADO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR);INTERPONERSE EN EL EJE DE MARCA DE LA UT1;FALTA DE ALUMBRADO PUBLICO EN LA ZONA INDUSTRIAL, DONDE INGRESAN Y SALEN VEHICULOS DE LOS DEPOSITOS EXISTENTES EN EL LUGAR. 
A-2023-05-60;08/05/2023;04:00;CHOQUE;-;1;0;CARRETERA DE PENETRACION A LA SIERRA LIBERTEÑA ALTURA DEL KM. 19.5;-;-8.073092;-78.867206;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);COLOCAR UNA PIEDRA EN EL CENTRO DEL CARRIL LADO NORTE;
A-2023-05-61;08/05/2023;07:10;DESPISTE;-;2;12;CARRETERA DE PENETRACION A LA SIERRA LIBERTEÑA ALTURA DEL KM. 125;-;-8.010683371;-78.31100065209786;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;ADELANTAR INDEBIDAMENTE;;
A-2023-05-62;09/05/2023;05:30;ATROPELLO;-;2;0;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 685.7;-;-7.3661421;-79.5300156;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-63;10/05/2023;20:00;ATROPELLO;-;1;0;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 485;-;-8.688299568;-78.63463067085851;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-64;12/05/2023;20:00;DESPISTE;-;1;0;CARRETERA DE ANEXO A SAYAPUYITO;-;-7.592899;-78.488527;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-65;13/05/2023;09:00;DESPISTE;-;3;23;CARRETERA DE CONEXION SANTIAGO DE CHUCO A SHOREY;-;-8.020769;-78.316386;DESPEJADO;NEGLIGENCIA DEL CONDUCTOR;CONDUCIR CON FALLAS DE FRENOS;;
A-2023-05-66;13/05/2023;13:30;ATROPELLO;-;1;0;CARRETERA PANAMERICANA NORTE FRENTE A LOS CABALLOS DE PASO;-;-8.136443;-79.058955;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-67;14/05/2023;01:15;ATROPELLO FUGA;-;1;0;CARRETERA DE PENETRACION A LA SIERRA LIBERTEÑA ALTURA DEL KM. 6;-;-8.117398;-79.003102;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-68;14/05/2023;18:15;DESPISTE;-;1;0;CARRETERA DE ACCESO A PACANGUILLA - PACANGA;-;-7.164407692;-79.45068736747567;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);SIN EL DEBIDO CUIDADO Y PREVENCION A UNA VELOCIDAD MAYOR A LA RAZONABLE Y PRUDENTE.;-SIN EL DEBIDO CUIDADO Y PREVENCION A UNA VELOCIDAD MAYOR A LA RAZONABLE Y PRUDENTE.
A-2023-05-7;11/05/2023;02:30;DESPISTE;-;1;0;CARRETERA PANAMERICANA SUR KM. 404;-;-14.5581442;-75.2023289;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-05-70;18/05/2023;20:40;ATROPELLO;-;1;0;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 586;-;-8.010899;-79.070726;DESPEJADO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA;;
A-2023-05-71;15/05/2023;17:15;DESPISTE;-;1;3;CARRETERA PANAMERICANA NORTE ALTURA DEL KM. 466;-;-8.697164786;-78.63794517639676;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-72;15/05/2023;18:30;DESPISTE;-;1;0;CARRETERA DE ACCESO A CASCAS ALTURA DEL KM. 13.1;-;-7.748804;-79.100962;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-73;21/05/2023;19:00;DESPISTE;-;5;13;CARRETERA DE PENETRACION A LA SIERRA LIBERTEÑA ALTURA DEL KM. 55.7;-;-7.989281;-78.65696;DESPEJADO;NEGLIGENCIA DEL CONDUCTOR;CONDUCIR CON FALLAS DE FRENOS;;
A-2023-05-74;22/05/2023;03:40;CHOQUE;-;5;4;CARRETERA DE PENETRACION A LA SIERRA LIBERTEÑA ALTURA DEL KM. 11;-;-8.095889628;-78.96662371540658;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;
A-2023-05-75;03/05/2023;22:45;CHOQUE;CON CONSECUENCIA FATAL Y DAÑOS MATERIALES;1;0;KM 64 300 CARRETERA PATIVILCA HUARAZ;CHAUCAYAN;-10.197042;-77.5546551;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNO
A-2023-05-76;12/05/2023;07:30;DESPISTE;SEGUIDO DE VOLCADURA CON CONSECUENCIA FATAL Y DAÑOS MATERIALES.;1;0;CARRETERA DE ACCESO  HUANCAHUASI;MARCA;-10.09056031;-77.474906670989;;;;;
A-2023-05-77;28/05/2023;20:25;ATROPELLO;CON CONSECUENCIA FATAL Y DAÑOS MATERIALES;1;0;CARRETERA DE PNETRACION HUARAZ CARAZ;FRENTE A LA FERRETERIA ROMERO;-9.140527098;-77.7471902755061;;;;;
A-2023-05-8;04/05/2023;20:30;CHOQUE;CHOQUE FATAL;1;0;CARRETERA MOLLEBAYA - POCSI KM.195.500;KM. 195.500;-16.521842;-71.422756;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES 
A-2023-05-80;29/05/2023;00:10;DESPISTE;VOLCADURA CON CONSECUENCIA FATAL, LESIONES PERSONALES Y DAÑOS MATERIALES;1;0;CARRETERA CENTRAL HUARAZ-CCARAZ;;-9.051116041;-77.80928457218126;;;;;
A-2023-05-81;06/05/2023;08:00;DESPISTE;VOLCADURA;1;1;KM 89 CARRETERA SECLLA - CONGALLA ;ANEXO ECCANA, CENTRO POBLADO EANTACCACCA.;-13.047236;-74.487901;SOLEADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;FALTA DE DILIGENCIAS
A-2023-05-82;15/05/2023;08:00;CHOQUE;MULTIPLE;1;1;CARRETERA LIRCAY - JATUMPATA;KM 02;-13.0032514;-74.7349296;SOLEADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;FALTA DE DILIGENCIAS
A-2023-05-83;14/05/2023;22:25;CHOQUE FUGA;EL VEHÍCULO CATG. M1, DE PLACA C1N-338, SE DIRIGÍA EN SENTIDO DE NORTE A SUR, AL LLEGAR AL KM. 146.300, ES IMPACTADO POR EL VEHÍCULO CATG. L3, DE PLACA  7447-IC, PRODUCTO DEL EVENTO DE TRÁNSITO, EL CONDUCTOR DE LA MOTOCICLETA FALLECE, SEGUIDAMENTE EL CONDUCTOR DEL M1 FUGA DEL LUGAR DEL EVENTO.;1;2;CARRETERA PANAMERICANA NORTE;KM. 146.300;-11.13609;-77.59694;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN SENTIDO CONTRARIO;;NINGUNA
A-2023-05-84;23/05/2023;10:30;DESPISTE;VOLCADURA;2;0;CARRETERA KM 15 CUENCA -  SAN VIDAL;LUGAR DENOMINADO TOTORA JATUNPAMPA;-12.447519;-75.026261;SOLEADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;
A-2023-05-85;02/05/2023;23:30;DESPISTE;VOLCADURA ;1;0;KM 13 200;AREQUIPA JULIACA ;-15.65839046;-70.2865683507968;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);MANIOBRA INDEBIDA ;NINGUNA 
A-2023-05-86;03/05/2023;03:00;DESPISTE;VOLCADURA ;1;0;KM 217 700;MACUSANI OLLACHEA ;-13.8697922;-70.5121516;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;FATIGA Y/O CANSANCIO;;NINGUNA 
A-2023-05-87;05/05/2023;16:40;CHOQUE;-;1;0;KM 150 178;-;-14.2357036;-70.2449078;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);MANIOBRA INDEBIDA ;NINGUNA 
A-2023-05-88;08/05/2023;19:00;DESPISTE;-;1;0;KM 219 500;-;-15.6507989;-70.7334132;DESPEJADO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR);FALLA MECANICA ;FALLA MECANICA 
A-2023-05-89;30/05/2023;14:50;ATROPELLO;-;1;0;CARRETERA DE PENETRACION AL CACERIO POMABAMBA - SECTOR GRANERO ;LOZA DEPORTIVA;-7.742005;-77.753891;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-05-9;07/05/2023;10:30;DESPISTE;VOLCADURA;2;0;SECTOR LAPSI- LOMA BAJA - SANTIAGO DE CHOCORVOS ;CARRETERA CAMINO A SANTIAGO DE CHOCORVOS. ;-13.9761447;-75.4256334;DESPEJADO;INFRAESTRUCTURA Y ENTORNO VIAL;OTRO (INFRAESTRUCTURA Y ENTORNO VIAL);TROCHAS;
A-2023-05-90;18/05/2023;07:30;ATROPELLO;-;1;0;KM 03 140;-;-15.276588;-69.957304;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;CARRETERA TARACO HACIA LA COMUNIDAD DE COLLANI REFERENCIA (PE-34H)
A-2023-05-91;30/05/2023;03:20;CHOQUE;-;1;0;KM 260 147;-;-15.6794794;-70.4226893;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL;;NINGUNA 
A-2023-05-92;22/05/2023;05:50;DESPISTE;DESPISTE Y VOLCADURA ;2;0;CARRETERA INTEROCEANICA FERNANDO BELAUNDE TERRY;ALTURA KM 52;-5.8306;-79.4774;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;FATIGA Y/O CANSANCIO;;
A-2023-05-93;14/05/2023;05:15;DESPISTE;DESPISTE- VOLACULA Y ATROPELLO;1;0;CARRETERA PIURA SULLANA ;KM 104 300;-5.0791;-80.7067;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
