Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
12152;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7705883;-79.8422368;CLINICA DENTAL CASO LAY SRL;AVENIDA AV. LUIS GONZAÅLES 839 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-1;DISTRITAL;PROVINCIAL;0
12807;60801;CAJAMARCA;JAEN;JAEN;-5.70652675;-78.80671301;POLICLINICO SAN MARCOS E.I.R.L.;CALLE CALLE HUAMANTANGA 1114 DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-4;PROVINCIAL;PROVINCIAL;0
27514;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7765974;-79.8442978;centro odontologico odonto estetic;CALLE Alfredo lapoint NUMERO 674 PISO 1 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-1;DISTRITAL;PROVINCIAL;0
30380;70102;CALLAO;CALLAO;BELLAVISTA;-12.0608703;-77.0970354;POLICLINICO CLASAM SALUD;AVENIDA ELMER FAUCETT NUMERO 1670 PISO 1 DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-3;PROVINCIAL;DISTRITAL;0
26574;100101;HUANUCO;HUANUCO;HUANUCO;-9.9207712;-76.2370504;CENTRO MEDICO POLI-AMBULATORIO NUESTRA SEAëORA DE LA SALUD;AVENIDA HEROES DE JACTAY NUMERO S/N URBANIZACION LAS MORAS DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-3;DISTRITAL;PROVINCIAL;0
27210;200101;PIURA;PIURA;PIURA;-5.1782884;-80.6548882;CENTRO DE ESPECIALIDADES MEDICAS PREVENTU SALUD;AVENIDA JUAN BOSCO (EX CIRCUNVALACION) ASENTAMIENTO HUMANO FATIMA PISO 1 MANZANA B LOTE 03 DISTRITO VEINTISEIS DE OCTUBRE PROVINCIA PIURA DEPARTAMENTO PIURA;I-2;DISTRITAL;PROVINCIAL;0
27421;150137;LIMA;LIMA;SANTA ANITA;-12.0468914;-76.9684272;POLICLINICO TU SALUD;AVENIDA LOS RUISEAëORES NUMERO 988 URBANIZACION ASOCIACION JUNTA DE COMPRADORES DE TERRENO SAN ANTONIO. DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
27027;60801;CAJAMARCA;JAEN;JAEN;-5.707159;-78.8089536;Lili Dent Centro OdontolA≥gico E.I.R.L;CALLE Huamantanga NUMERO 1413 PISO 1 DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
27572;160101;LORETO;MAYNAS;IQUITOS;-3.737496;-73.244746;CENTRO DE SALUD MENTAL COMUNITARIO - PUNCHANA;CALLE ARGENTINA AA. HH LAS MALVINAS S/N COLEGIO LAS MALVINAS PUNCHANA MAYNAS LORETO;I-3;DISTRITAL;PROVINCIAL;0
28840;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.1560699;-74.2003231;CONSULTORIOS ZAGA EIRL;TEODORO JAUREGUI NUMERO 125 DISTRITO ANDRES AVELINO CACERES D. PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
28962;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.59684955;-69.18271399;CONSULTORIO DENTAL DENTIDENT;TACNA NUMERO 311 PISO 1 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-1;DISTRITAL;PROVINCIAL;0
16188;200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;-5.16730408;-80.67793374;POLICLINICO MINA BAYOVAR;OTROS CAMPAMENTO MINERO DE CIA MISKI MAYO BAYOVAR DISTRITO SECHURA PROVINCIA SECHURA DEPARTAMENTO PIURA;I-2;PROVINCIAL;DISTRITAL;0
3555;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.15966001;-74.23244555;PUESTO DE SALUD BARRIOS ALTOS;OTROS BARRIOS ALTOS MZ-B1 LOTE 03 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
30443;50107;AYACUCHO;HUAMANGA;PACAYCASA;-13.0788799;-74.22277017;PUESTO DE SALUD HUAYLLAPAMPA;OTROS LOCALIDAD DE HUAYLLAPAMPA NUMERO S/N DISTRITO PACAYCASA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-2;PROVINCIAL;DISTRITAL;0
16539;150135;LIMA;LIMA;SAN MARTIN DE PORRES;-12.0150411;-77.0781664;POLICLINICO CLARA FLORES;AVENIDA AV. UNIVERSITARIA MZ I LOTE 40 COOP. DE VIVIENDA LA UNIAìN DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
16938;200101;PIURA;PIURA;PIURA;-5.1782884;-80.6548882;CENTRO ODONTOLOGICO REBAZA DENT E.I.R.L.;AVENIDA AV. BOLOGNESI N∫ 655   INT 203 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-1;DISTRITAL;PROVINCIAL;0
28569;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.04293241;-77.09802545;CONSULTORIOS MEDICOS LC;AVENIDA JOSE SANTOS CHOCANO NUMERO 111 MANZANA 6 LOTE 15 URBANIZACION AA.HH. 12 DE OCTUBRE DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
10174;150134;LIMA;LIMA;SAN LUIS;-12.0786049;-76.990653;CONSULTORIO ODONTOLAìGICO SANTA APOLINARIA;AVENIDA AV. CANADA 3925 (2DO PISO) DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
28341;211101;PUNO;SAN ROMAN;JULIACA;-15.50254137;-70.12819875;CENTRO MEDICO EL PORVENIR;JOSE DOMINGO CHOQUEHUANCA NUMERO 431 DISTRITO JULIACA PROVINCIA SAN ROMAN DEPARTAMENTO PUNO;I-3;DISTRITAL;PROVINCIAL;1
11182;70101;CALLAO;CALLAO;CALLAO;-12.04754917;-77.11162961;CONSULTORIOS LIMATAMBO SEDE MINKA;AVENIDA AV. ARGENTINA 3093 LOCAL 214 CALLE 3 PABELLON 4 MULTIMERCADOS ZONALES MINKA DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
19487;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.39099876;-71.53921433;CARDIOSALUD CENTRO DE ALTA ESPECIALIDAD EN CARDIOLOGIA;AVENIDA BOLOGNESI NUMERO 120 DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;PROVINCIAL;0
7986;70101;CALLAO;CALLAO;CALLAO;-12.01704418;-77.09886661;SAMMY DENT CONSULTORIO ODONTOLOGICO;AVENIDA AV. TOMAS VALLE -EDIFICIO 20 IZQ. TIENDA 113 CONJUNTO HABITACIONAL SANTA ROSA CIUDAD SATELITE DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;PROVINCIAL;0
6266;70106;CALLAO;CALLAO;VENTANILLA;-11.82924006;-77.15931907;PUESTO DE SALUD 3 DE FEBRERO;OTROS MZA V S/N GRUPO RESIDENCIAL B3 SECTOR B PROYECTO PILOTO NUEVO PACHACUTEC NUMERO S/N DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;1
8880;150101;LIMA;LIMA;LIMA;-12.0590926;-77.0401513;CENTRO MEDICO ANCIJE;JR. CHOTA N∫ 1449 - CERCADO DE LIMA DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
6133;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2191614;-76.9452898;CENTRO MATERNO INFANTIL JUAN PABLO II;AVENIDA AV. MARIANO PASTOR  SEVILLA S/N ,SECTOR 6,GRUPO 6 NUMERO S/N DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-4;PROVINCIAL;DISTRITAL;1
6912;50408;AYACUCHO;HUANTA;LLOCHEGUA;-12.45725833;-74.017865;PUESTO DE SALUD CHONGOS CARMEN PAMPA;PLAZA PLAZA PRINCIPAL DISTRITO LLOCHEGUA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
25861;60801;CAJAMARCA;JAEN;JAEN;-5.7073584;-78.805656;CENTRO PEDIATRICO STELLA MARIS;CALLE GARCILAZO DE LA VEGA 307 COSTADO DE TIENDA MI NORTE JAEN JAEN CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
28646;70101;CALLAO;CALLAO;CALLAO;-12.02310308;-77.09303386;:    Consultorio Dental ‚ÄúEL OLIVAR‚Äù;AVENIDA Los Alamos NUMERO 236 MANZANA E LOTE 21 URBANIZACION EL OLIVAR DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;PROVINCIAL;0
30579;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.14946451;-78.52415807;CENTRO MEDICO ESPECIALIZADO CRISTO REY - CAJAMARCA E.I.R.L.;SANTA ROSA NUMERO 366 DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
28960;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.59300241;-69.18229954;CONSULTORIO MAâDICO HABANA;PIURA NUMERO 400 PISO 1 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
31042;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.14816843;-78.5159666;BM CENTRO OFTALMOLAìGICO;LOS AÅLAMOS NUMERO 174 URBANIZACION EL INGENIO DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
31211;150106;LIMA;LIMA;CARABAYLLO;-11.89334;-77.03765954;CONSULTORIO MEDICO ALVARADO;AVENIDA ISABEL CHIMPU OCLLO NUMERO 834 DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
31275;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.0421468;-76.97831239;CENTRO DE SALUD MENTAL COMUNITARIO MOYOBAMBA;Los Caimitos NUMERO SIN NUMERO URBANIZACION Barrio El Belen DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-3;DISTRITAL;PROVINCIAL;0
31654;70106;CALLAO;CALLAO;VENTANILLA;-11.8280907;-77.1308653;CONSULTORIO OBSTETRICO KALLPA WARMI;AVENIDA PEDRO BELTRAN PISO 1 MANZANA J-1 LOTE 26 DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
31296;70101;CALLAO;CALLAO;CALLAO;-12.0017168;-77.1070739;CONSULTORIO EL AÅLAMO;AVENIDA Colectora PISO 2 MANZANA G LOTE 1 URBANIZACION El Alamo DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;PROVINCIAL;0
30885;150101;LIMA;LIMA;LIMA;-12.04785695;-77.04142011;quicentrodental;AVENIDA LOS ANGELES NUMERO 517 PISO 2 DEPARTAMENTO 201 URBANIZACION RETABLO III DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;DISTRITAL;PROVINCIAL;0
31595;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.16476541;-74.21030558;POLICLINICO PEREZ MONTANO ESPECIALIDADES MEDICAS;PASAJE LOS CIPRESES NUMERO 161 PISO 1 DEPARTAMENTO 1 URBANIZACION PROGRESO DISTRITO ANDRES AVELINO CACERES D. PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
30617;120101;JUNIN;HUANCAYO;HUANCAYO;-12.07427097;-75.20560964;CONSULTORIO ODONTOLOGICO NUEVA SONRISA;ANCASH NUMERO 1280 PISO 2 DEPARTAMENTO 201 DISTRITO HUANCAYO PROVINCIA HUANCAYO DEPARTAMENTO JUNIN;I-1;DISTRITAL;PROVINCIAL;0
30785;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.39377383;-74.57807864;CENTRO DE SALUD MENTAL COMUNITARIO UNIVERSITARIO MAYUSHIN;CARRETERA FEDERICO BASADRE KM 6 200 INTERIOR UNIVERSIDAD NACIONAL DE UCAYALI DISTRITO CALLERIA PROVINCIA CORONEL PORTILLO DEPARTAMENTO UCAYALI;I-3;DISTRITAL;PROVINCIAL;0
31420;150801;LIMA;HUAURA;HUACHO;-11.107471;-77.5975673;CONSULTORIO MEDICO DE GASTROENTEROLOGIA;AVENIDA TUPAC AMARU NUMERO 514 DISTRITO HUACHO PROVINCIA HUAURA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
31862;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;-13.15590578;-74.21728233;CENTRO MEDICO SERVIMEDIC;MARIANO MELGAR 1RO Y 2DO PISO NUMERO 487 DISTRITO JESUS NAZARENO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
31863;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1566064;-74.2291815;CONSULTORIO OBSTETRICO INTIMAS SAN MIGUEL;AVENIDA Mariscal CA°ceres NUMERO 745 PISO 3 DEPARTAMENTO 3 INTERIOR 3 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
31583;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.59959154;-69.22036572;Consultorio MA©dico MAAT;AVENIDA Elmer Faucett 7000 NUMERO 7000 PISO 1 DEPARTAMENTO 1 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
33176;30101;APURIMAC;ABANCAY;ABANCAY;-13.63623642;-72.88258362;POLICLINICO LOS ANGELES;LIMA NUMERO 848 DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-3;PROVINCIAL;PROVINCIAL;0
32017;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-12.0222001;-77.0128586;CENTRO MAâDICO PARTICULAR ZENA;AVENIDA FLORES DE PRIMAVERA No 439 DPTO A MZ 13 LOTE 33 COOPERATIVA LAS FLORES 1ER Y 2DO PISO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
30811;70102;CALLAO;CALLAO;BELLAVISTA;-12.060455;-77.0975799;Consultorio Dental Prodentist;AVENIDA Elmer Faucett NUMERO 1675 PISO 1 URBANIZACION Jartdines Viru DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
32429;200104;PIURA;PIURA;CASTILLA;-5.2003446;-80.621756;CLINICA ODONTOLOGICA DENTAL CLUB;URBANIZACION IGNACIO MERINO I ETAPA PROLONGACION AV. SULLANA MANZANA X-1 LOTE 27 DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA;I-1;PROVINCIAL;DISTRITAL;0
31397;70106;CALLAO;CALLAO;VENTANILLA;-11.8327512;-77.1406069;CONSULTORIO MONTELUZ;OTROS AH HIROSHIMA MANZANA D1 LOTE 04 DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
33213;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.22316356;-76.93090869;DRA. BLANCA ESCORZA - CONSULTORIO ODONTOLAìGICO;OTROS Sector 3 Grupo 16 Tda. 15 2do Piso DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
31437;150106;LIMA;LIMA;CARABAYLLO;-11.8877903;-77.0236756;CONSULTORIO OBSTETRICO SUYAY WARMI;AVENIDA TUPAC AMARU NUMERO 2070 PISO 2 KILOMETRO 18 DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
31028;150801;LIMA;HUAURA;HUACHO;-11.1336908;-77.6114115;CONSULTORIO MEDICO OXIAMIR;AVENIDA MERCEDES INDACOCHEA 980 DISTRITO HUACHO PROVINCIA HUAURA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
31986;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7707872;-79.8560916;CENTRO MEDICO SANTO TOMAS SAC;AVENIDA PANAMERICANA NORTE NUMERO 515 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
32267;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1638737;-74.2235641;"POLICLINICO NEUROLOGICO Y ESPECIALIDADES MEDICAS ""DESPERTARES""";ASOC. LA VICTOPRIA JR. JORGE CHAVEZ MZ G LT 12 DISTRITO SAN JUAN BAUTISTA PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;PROVINCIAL;0
31346;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7731648;-79.8411969;CONSULTORIO DE NIAëOS;CALLE MARIA IZAGA NUMERO 158 PISO 1 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-2;DISTRITAL;PROVINCIAL;0
30778;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4090474;-71.537451;CONSULTORIO DERMISS;CALLE ENRIQUE PALLARDELLY NUMERO 13 PISO 2 URBANIZACION PABLO VI DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;PROVINCIAL;0
30806;160101;LORETO;MAYNAS;IQUITOS;-3.74257079;-73.24827582;CENTRO ODONTOLOGICO GEA DENT;LORETO NUMERO 931 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
31586;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.7731648;-79.8411969;CENTRO GIENECOLOGICO ECOGRAFICO DRA URSULA GUERRERO;CALLE MANUEL MARIA IZAGA NUMERO 248 PISO 2 DEPARTAMENTO 201 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-2;DISTRITAL;PROVINCIAL;0
32918;70107;CALLAO;CALLAO;MI PERU;-11.85345;-77.124269;CONSULTORIO MEDICO MI PERAö;AVENIDA TRUJILLO MANZANA J 14 LOTE 6 DISTRITO MI PERU PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
32588;200101;PIURA;PIURA;PIURA;-5.187344;-80.65332;CENTRO DE SALUD MENTAL COMUNITARIO VEINTISEIS DE OCTUBRE;AVENIDA GRAU 2439 PIURA POR LA CALLE CASTRO POZO VEINTISEIS DE OCTUBRE PIURA PIURA;I-2;DISTRITAL;PROVINCIAL;0
32209;160101;LORETO;MAYNAS;IQUITOS;-3.76189699;-73.25488324;"SAN BENITO ""CENTRO DE SALUD Y BOTICA""";CALLE YURIMAGUAS NUMERO 530 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
32085;150201;LIMA;BARRANCA;BARRANCA;-10.750532;-77.7663696;"CENTRO MAâDICO ""VIDA Y SALUD""";"CALLE NICOLAÅS DE PIAâROLA 247 CERCA A ECOGRAFAçAS ""CARRIAìN"" BARRANCA BARRANCA LIMA";I-3;DISTRITAL;PROVINCIAL;0
32969;150136;LIMA;LIMA;SAN MIGUEL;-12.0750485;-77.0926136;CONSULTORIOS MEDICOS MIAMI;CALLE RENAN ELIAS OLIVERA NUMERO 112 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
31644;40101;AREQUIPA;AREQUIPA;AREQUIPA;-16.41114692;-71.53762266;CONSULTORIO DE APOYO MEDICO LOS OLIVOS E.I.R.L.;AVENIDA GOYENECHE 101 C PISO 1 OFICINA 1 DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;PROVINCIAL;0
32075;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1638737;-74.2235641;CONSULTORIO ODONTOLOGICO  EMANUEL;SAN MARTIN NUMERO 439 PISO 2 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
32946;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.99832813;-77.01235837;POLICLINICO EL SOL;OTROS SV MZ. R‚Äô LOTE 18 APV SAN HILARION DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
32874;160101;LORETO;MAYNAS;IQUITOS;-3.73267575;-73.25796798;"CONSULTORIO OBSTETRICO ""DERECHO DE NACER S.A.C""";CALLE LAS ANDIROBAS NUMERO 139 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
32264;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1637362;-74.2248452;CENTRO MEDICO PAZ Y BIEN;CARLOS F. VIVANCO NUMERO 388 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;PROVINCIAL;0
33159;60101;CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.1609356;-78.5121286;UROCENTRO UROLOGAçA ESPECIALIZADA;INKA NUMERO 356 DISTRITO CAJAMARCA PROVINCIA CAJAMARCA DEPARTAMENTO CAJAMARCA;I-2;PROVINCIAL;PROVINCIAL;0
32076;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.16327055;-74.226073;CENTRO MEDICO DE ACCION SOCIAL PAZ Y BIEN;CARLOS F VIVANCO NUMERO 291 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;PROVINCIAL;0
32471;150131;LIMA;LIMA;SAN ISIDRO;-12.09056927;-77.01374891;CONSULTORIO ODONTOLOGICO DRA. CARLA GORDILLO;AVENIDA JOSE GALVEZ BARRENECHEA NUMERO 127 PISO 3 INTERIOR 303 URBANIZACION CORPAC DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
32413;70102;CALLAO;CALLAO;BELLAVISTA;-12.05545779;-77.10685796;CENTRO MEDICO LOS ANGELES DEL CALLAO  S.A.C.;AVENIDA OSCAR  R.  BENAVIDES NUMERO 3380 URBANIZACION CIUDAD  DEL  PESCADOR DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-3;PROVINCIAL;DISTRITAL;1
32973;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.0421882;-77.0986175;CONSULTORIO MEDICO ESPERANZA;AVENIDA ELMER FAAUCETT NUMERO 420 DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
32884;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.0423353;-77.0851116;CONSULTORIO DENTAL SANDOVAL;AVENIDA MATERIALES NUMERO 145 PISO 2 DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
32940;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0910139;-77.0569523;CONSULTORIO MEDICO - PEDIATRICO SANTOS ZETA ALONSO ALBERONI;DE LA ROCA VERGALLO NUMERO 493 INTERIOR 806 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
32114;60801;CAJAMARCA;JAEN;JAEN;-5.7036192;-78.7986192;CENTRO MEDICO ESPECIALIZADO CADILAB;CALLE SAMUEL FARFAN NUMERO 239 URBANIZACION LA PRADERA DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
32216;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;-6.77477554;-79.8376006;CEON CENTRO DE ESPECIALIDADES ONCOLOGICAS NORTE;CALLE TACNA NUMERO 675 DISTRITO CHICLAYO PROVINCIA CHICLAYO DEPARTAMENTO LAMBAYEQUE;I-2;DISTRITAL;PROVINCIAL;0
32121;60801;CAJAMARCA;JAEN;JAEN;-5.7125971;-78.8048945;CONSULTORIO DENTAL ISADENT;CALLE LOS LAURELES NUMERO 326 DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-1;PROVINCIAL;PROVINCIAL;0
32055;40126;AREQUIPA;AREQUIPA;YANAHUARA;-16.3977391;-71.5575586;CONSULTORIO MEDICO ESPECIALIZADO DR. CALLA;URBANIZACION MAGISTERIAL NUMERO II MANZANA D LOTE 2 DISTRITO YANAHUARA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
33193;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1631047;-74.2270158;CONSULTORIO DENTAL ESPINO;Jr. CARLOS F. VIVANCO N∫ 337 NUMERO 337 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
32347;150101;LIMA;LIMA;LIMA;-12.0516797;-77.034641;CONSULTORIOS SOLIDARIOS OSTEOLIMA;CAMANA NUMERO 681 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
33260;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.0433206;-77.0979898;CONSULTORIO OBSTERICO LUZ DE VIDA;PIURA NUMERO 128 DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
